name,iso_a3,currency_code,local_price,dollar_ex,dollar_price,GDP_dollar,GDP_local,date
Argentina,ARG,ARS,20,4.1325,4.84,10412.974,40739.985,2011-07-01
Argentina,ARG,ARS,20,4.3135,4.64,12787.806,52810.117,2012-01-01
Argentina,ARG,ARS,590,129.115,4.57,10658.458,1013547.474,2022-07-01
Argentina,ARG,ARS,450,105.0165,4.29,10658.458,1013547.474,2022-01-01
Argentina,ARG,ARS,19,4.56625,4.16,12787.806,52810.117,2012-07-01
Argentina,ARG,ARS,70,16.9675,4.13,12772.868,188760.956,2017-07-01
Argentina,ARG,ARS,75,18.9375,3.96,14618.327,242031.427,2018-01-01
Argentina,ARG,ARS,380,96.33375,3.94,8571.937,605476.777,2021-07-01
Argentina,ARG,ARS,21,5.4125,3.88,13889.792,63208.892,2013-07-01
Argentina,ARG,ARS,19,4.9765,3.82,13889.792,63208.892,2013-01-01
Argentina,ARG,ARS,320,85.3736,3.75,8571.937,605476.777,2021-01-01
Argentina,ARG,ARS,11,3.0195,3.64,7315.726,22791.226,2008-06-01
Argentina,ARG,ARS,14,3.93375,3.56,8337.811,31093.737,2010-07-01
Argentina,ARG,ARS,250,71.24065,3.51,10054.023,485155.344,2020-07-01
Argentina,ARG,ARS,55,15.8575,3.47,12772.868,188760.956,2017-01-01
Argentina,ARG,ARS,50,14.935,3.35,14895.316,138053.315,2016-07-01
Argentina,ARG,ARS,28,8.61,3.25,13208.831,107315.212,2015-01-01
Argentina,ARG,ARS,28,9.135,3.07,13208.831,107315.212,2015-07-01
Argentina,ARG,ARS,21,6.92125,3.03,14488.829,79338.285,2014-01-01
Argentina,ARG,ARS,11.5,3.81125,3.02,9146.79,28925.107,2009-07-01
Argentina,ARG,ARS,120,41.8045,2.87,11786.433,331385.003,2019-07-09
Argentina,ARG,ARS,171,60.0656,2.85,10054.023,485155.344,2020-01-14
Argentina,ARG,ARS,75,27.725,2.71,14618.327,242031.427,2018-07-01
Argentina,ARG,ARS,8.25,3.08875,2.67,5976.082,18370.363,2007-01-01
Argentina,ARG,ARS,8.25,3.0915,2.67,5976.082,18370.363,2007-06-01
Argentina,ARG,ARS,21,8.16875,2.57,14488.829,79338.285,2014-07-01
Argentina,ARG,ARS,2.5,1,2.5,8709.072,8709.072,2000-04-01
Argentina,ARG,ARS,2.5,1,2.5,8638.543,8638.543,2001-04-01
Argentina,ARG,ARS,33,13.80925,2.39,14895.316,138053.315,2016-01-01
Argentina,ARG,ARS,7,3.0565,2.29,5163.55,15094.732,2006-05-01
Argentina,ARG,ARS,75,37.455,2,11786.433,331385.003,2019-01-01
Argentina,ARG,ARS,7,3.7985,1.84,8337.811,31093.737,2010-01-01
Argentina,ARG,ARS,4.75,2.897,1.64,4314.098,12690.697,2005-06-01
Argentina,ARG,ARS,4.75,3.0638,1.55,5163.55,15094.732,2006-01-01
Argentina,ARG,ARS,4.36,2.95,1.48,3761.088,11098.367,2004-05-01
Argentina,ARG,ARS,4.1,2.88,1.42,2997.621,9315.73,2003-04-01
Argentina,ARG,ARS,2.5,3.13,0.8,8085.356,8085.356,2002-04-01
Australia,AUS,AUD,6.48,1.299967501,4.98,52847.678,76543.975,2021-01-01
Australia,AUS,AUD,4.56,0.922381589,4.94,56538.759,61488.642,2011-07-01
Australia,AUS,AUD,4.8,0.972337012,4.94,67252.346,65153.59,2012-01-01
Australia,AUS,AUD,4.7,0.959094615,4.9,68440.963,66075.475,2013-01-01
Australia,AUS,AUD,5.1,1.059378145,4.81,65198.329,67323.977,2014-07-01
Australia,AUS,AUD,6.55,1.366586949,4.79,52847.678,76543.975,2021-07-01
Australia,AUS,AUD,5.9,1.253682693,4.71,55785.497,72753.584,2018-01-01
Australia,AUS,AUD,4.56,0.974326497,4.68,67252.346,65153.59,2012-07-01
Australia,AUS,AUD,6.7,1.44843568945539,4.63,63529.289,84505.238,2022-07-01
Australia,AUS,AUD,5.035,1.089858863,4.62,68440.963,66075.475,2013-07-01
Australia,AUS,AUD,6.55,1.430615165,4.58,54254.857,78016.93,2020-07-01
Australia,AUS,AUD,5.9,1.303016483,4.53,51821.817,69663.387,2017-07-01
Australia,AUS,AUD,6.05,1.339853956,4.52,55785.497,72753.584,2018-07-01
Australia,AUS,AUD,6.4,1.419345682,4.51,63529.289,84505.238,2022-01-01
Australia,AUS,AUD,5.05,1.128859288,4.47,65198.329,67323.977,2014-01-01
Australia,AUS,AUD,6.45,1.449065353,4.45,54254.857,78016.93,2020-01-14
Australia,AUS,AUD,6.1,1.401639919,4.35,56293.332,75244.333,2019-01-01
Australia,AUS,AUD,5.3,1.227219734,4.32,61611.385,68252.682,2015-01-01
Australia,AUS,AUD,5.75,1.335737661,4.3,51413.662,68313.597,2016-07-01
Australia,AUS,AUD,5.8,1.356668023,4.28,51821.817,69663.387,2017-01-01
Australia,AUS,AUD,6.15,1.443626389,4.26,56293.332,75244.333,2019-07-09
Australia,AUS,AUD,4.35,1.09355,3.98,45733.768,57795.472,2010-01-01
Australia,AUS,AUD,5.3,1.35126005,3.92,61611.385,68252.682,2015-07-01
Australia,AUS,AUD,4.35,1.133722578,3.84,45733.768,57795.472,2010-07-01
Australia,AUS,AUD,5.3,1.415728746,3.74,51413.662,68313.597,2016-01-01
Australia,AUS,AUD,4.34,1.2869,3.37,49167.075,57487.547,2009-07-01
Australia,AUS,AUD,3.45,1.026,3.36,45156.324,53849.804,2008-06-01
Australia,AUS,AUD,3.45,1.17,2.95,37927.367,50344.91,2007-06-01
Australia,AUS,AUD,3.45,1.266865,2.72,37927.367,50344.91,2007-01-01
Australia,AUS,AUD,3.25,1.3015,2.5,32841.397,44586.395,2005-06-01
Australia,AUS,AUD,3.25,1.3308,2.44,36215.274,47411.957,2006-01-01
Australia,AUS,AUD,3.25,1.33253,2.44,36215.274,47411.957,2006-05-01
Australia,AUS,AUD,3.25,1.43,2.27,27281.688,41852.853,2004-05-01
Australia,AUS,AUD,3,1.61,1.86,21682.32,39866.025,2003-04-01
Australia,AUS,AUD,3,1.86,1.61,19472.573,37619.656,2002-04-01
Australia,AUS,AUD,2.59,1.68,1.54,21746.809,33698.764,2000-04-01
Australia,AUS,AUD,3,1.98,1.52,20877.997,35855.374,2001-04-01
Austria,AUT,EUR,3.88,0.823011399,4.71,48636.302,42615.504,2021-01-01
Austria,AUT,EUR,3.92,0.850159405,4.61,48636.302,42615.504,2021-07-01
Austria,AUT,EUR,3.39,0.736946829,4.6,48616.903,37816.442,2013-01-01
Austria,AUT,EUR,3.39,0.737218475,4.6,50747.384,38209.439,2014-01-01
Austria,AUT,EUR,3.39,0.742748914,4.56,50747.384,38209.439,2014-07-01
Austria,AUT,EUR,4.35,0.975849999999997,4.46,53367.54,45091.965,2022-07-01
Austria,AUT,EUR,3.09,0.697520315,4.43,46955.173,35389.805,2011-07-01
Austria,AUT,EUR,3.86,0.879623521,4.39,50239.416,44872.725,2020-07-01
Austria,AUT,EUR,3.39,0.777756173,4.36,48616.903,37816.442,2013-07-01
Austria,AUT,EUR,3.76,0.872486149,4.31,51254.398,43381.151,2019-01-01
Austria,AUT,EUR,3.81,0.892339267,4.27,51254.398,43381.151,2019-07-09
Austria,AUT,EUR,3.84,0.899159286,4.27,50239.416,44872.725,2020-01-14
Austria,AUT,EUR,3.8,0.89206066,4.26,53367.54,45091.965,2022-01-01
Austria,AUT,EUR,3.4,0.816826629,4.16,47320.537,41903.187,2018-01-01
Austria,AUT,EUR,3.4,0.853205921,3.98,47320.537,41903.187,2018-07-01
Austria,AUT,EUR,3.6,0.908306463,3.96,44267.809,39894.379,2016-07-01
Austria,AUT,EUR,3.39,0.863073404,3.93,51814.424,38992.129,2015-01-01
Austria,AUT,EUR,3.09,0.788239467,3.92,51452.276,36970.536,2012-01-01
Austria,AUT,EUR,3.4,0.875695083,3.88,45278.829,40917.155,2017-07-01
Austria,AUT,EUR,3.19,0.824844311,3.87,51452.276,36970.536,2012-07-01
Austria,AUT,EUR,3.5,0.930232558,3.76,44267.809,39894.379,2016-01-01
Austria,AUT,EUR,3.39,0.912700224,3.71,51814.424,38992.129,2015-07-01
Austria,AUT,EUR,3.4,0.955246692,3.56,45278.829,40917.155,2017-01-01
Azerbaijan,AZE,AZN,4.7,1.69825,2.77,5397.928,9176.478,2022-07-01
Azerbaijan,AZE,AZN,4.5,1.699,2.65,5397.928,9176.478,2022-01-01
Azerbaijan,AZE,AZN,3.95,1.6965,2.33,4759.796,8091.654,2019-01-01
Azerbaijan,AZE,AZN,3.95,1.6965,2.33,4759.796,8091.654,2019-07-09
Azerbaijan,AZE,AZN,3.95,1.6965,2.33,4826.352,8204.799,2020-01-14
Azerbaijan,AZE,AZN,3.95,1.70175,2.32,4217.653,7170.01,2018-07-01
Azerbaijan,AZE,AZN,3.95,1.699,2.32,4826.352,8204.799,2020-07-01
Azerbaijan,AZE,AZN,3.95,1.699,2.32,4240.844,7209.435,2021-01-01
Azerbaijan,AZE,AZN,3.95,1.699,2.32,4240.844,7209.435,2021-07-01
Bahrain,BHR,BHD,1.6,0.377,4.24,26135.777,9827.052,2022-07-01
Bahrain,BHR,BHD,1.5,0.377,3.98,23585.91,8868.302,2021-01-01
Bahrain,BHR,BHD,1.5,0.377,3.98,23585.91,8868.302,2021-07-01
Bahrain,BHR,BHD,1.5,0.377,3.98,26135.777,9827.052,2022-01-01
Bahrain,BHR,BHD,1.4,0.377,3.71,25149.487,9456.207,2019-07-09
Bahrain,BHR,BHD,1.4,0.377,3.71,26050.98,9795.168,2020-01-14
Bahrain,BHR,BHD,1.4,0.37705,3.71,26050.98,9795.168,2020-07-01
Bahrain,BHR,BHD,1.2,0.377,3.18,25149.487,9456.207,2019-01-01
Bahrain,BHR,BHD,1.2,0.37955,3.16,23631.585,8885.476,2018-07-01
Belgium,BEL,EUR,3.75,0.697520315,5.38,44448.17,33500.294,2011-07-01
Belgium,BEL,EUR,3.95,0.737218475,5.36,46848.612,35273.92,2014-01-01
Belgium,BEL,EUR,4.35,0.823011399,5.29,45254.723,39652.539,2021-01-01
Belgium,BEL,EUR,4.45,0.850159405,5.23,45254.723,39652.539,2021-07-01
Belgium,BEL,EUR,3.8,0.736946829,5.16,44824.163,34866.276,2013-01-01
Belgium,BEL,EUR,4.55,0.89206066,5.1,51875.037,43830.901,2022-01-01
Belgium,BEL,EUR,4.1,0.816826629,5.02,44274.073,39205.488,2018-01-01
Belgium,BEL,EUR,3.7,0.742748914,4.98,46848.612,35273.92,2014-07-01
Belgium,BEL,EUR,4.35,0.879623521,4.95,46732.672,41740.579,2020-07-01
Belgium,BEL,EUR,4.1,0.853205921,4.81,44274.073,39205.488,2018-07-01
Belgium,BEL,EUR,4.2,0.872486149,4.81,47683.067,40358.416,2019-01-01
Belgium,BEL,EUR,4.3,0.899159286,4.78,46732.672,41740.579,2020-01-14
Belgium,BEL,EUR,3.7,0.777756173,4.76,44824.163,34866.276,2013-07-01
Belgium,BEL,EUR,4.2,0.892339267,4.71,47683.067,40358.416,2019-07-09
Belgium,BEL,EUR,4.6,0.975849999999997,4.71,51875.037,43830.901,2022-07-01
Belgium,BEL,EUR,3.7,0.788239467,4.69,47564.381,34176.927,2012-01-01
Belgium,BEL,EUR,4.05,0.875695083,4.62,42076.398,38023.212,2017-07-01
Belgium,BEL,EUR,3.8,0.824844311,4.61,47564.381,34176.927,2012-07-01
Belgium,BEL,EUR,3.95,0.908306463,4.35,41147.261,37082.125,2016-07-01
Belgium,BEL,EUR,3.7,0.863073404,4.29,47897.037,36044.161,2015-01-01
Belgium,BEL,EUR,3.95,0.930232558,4.25,41147.261,37082.125,2016-01-01
Belgium,BEL,EUR,3.95,0.955246692,4.14,42076.398,38023.212,2017-01-01
Belgium,BEL,EUR,3.7,0.912700224,4.05,47897.037,36044.161,2015-07-01
Brazil,BRA,BRL,9.5,1.5416,6.16,11333.023,19938.566,2011-07-01
Brazil,BRA,BRL,13,2.22025,5.86,12358.342,26657.562,2014-07-01
Brazil,BRA,BRL,10.25,1.805,5.68,13295.899,22259.883,2012-01-01
Brazil,BRA,BRL,11.25,1.99335,5.64,12424.949,24278.35,2013-01-01
Brazil,BRA,BRL,12,2.27065,5.28,12424.949,24278.35,2013-07-01
Brazil,BRA,BRL,12.4,2.36305,5.25,12358.342,26657.562,2014-01-01
Brazil,BRA,BRL,13.5,2.59275,5.21,12175.681,28648.668,2015-01-01
Brazil,BRA,BRL,16.5,3.22395,5.12,8757.304,30558.684,2017-01-01
Brazil,BRA,BRL,16.5,3.2279,5.11,9978.089,31843.906,2018-01-01
Brazil,BRA,BRL,16.5,3.2343,5.1,8757.304,30558.684,2017-07-01
Brazil,BRA,BRL,10.08,2.04215,4.94,13295.899,22259.883,2012-07-01
Brazil,BRA,BRL,8.71,1.77495,4.91,8649.578,17271.332,2010-07-01
Brazil,BRA,BRL,19.9,4.1419,4.8,8914.171,35161.725,2020-01-14
Brazil,BRA,BRL,15.5,3.24145,4.78,8846.475,29466.797,2016-07-01
Brazil,BRA,BRL,8.2,1.7233,4.76,8649.578,17271.332,2010-01-01
Brazil,BRA,BRL,7.5,1.5846,4.73,7390.653,14390.033,2008-06-01
Brazil,BRA,BRL,17.5,3.8073,4.6,9194.149,33593.813,2019-07-09
Brazil,BRA,BRL,16.9,3.71795,4.55,9194.149,33593.813,2019-01-01
Brazil,BRA,BRL,16.9,3.83835,4.4,9978.089,31843.906,2018-07-01
Brazil,BRA,BRL,22.9,5.24865,4.36,6840.658,35265.187,2021-07-01
Brazil,BRA,BRL,22.9,5.31,4.31,7563.562,40823.756,2022-01-01
Brazil,BRA,BRL,13.5,3.15235,4.28,12175.681,28648.668,2015-07-01
Brazil,BRA,BRL,22.9,5.39175,4.25,7563.562,40823.756,2022-07-01
Brazil,BRA,BRL,8.03,1.9971,4.02,8878.359,16280.839,2009-07-01
Brazil,BRA,BRL,21.9,5.5046,3.98,6840.658,35265.187,2021-01-01
Brazil,BRA,BRL,20.9,5.34045,3.91,8914.171,35161.725,2020-07-01
Brazil,BRA,BRL,6.9,1.913,3.61,5921.179,12880.489,2007-06-01
Brazil,BRA,BRL,13.5,4.0248,3.35,8846.475,29466.797,2016-01-01
Brazil,BRA,BRL,6.4,2.1335,3,5921.179,12880.489,2007-01-01
Brazil,BRA,BRL,6.4,2.3045,2.78,4819.872,11733.457,2006-05-01
Brazil,BRA,BRL,6.2,2.2615,2.74,4819.872,11733.457,2006-01-01
Brazil,BRA,BRL,5.9,2.4648,2.39,3660.02,10705.985,2005-06-01
Brazil,BRA,BRL,5.4,3.18,1.7,3089.141,9506.779,2004-05-01
Brazil,BRA,BRL,2.95,1.79,1.65,3501.438,6351.375,2000-04-01
Brazil,BRA,BRL,3.6,2.19,1.64,3772.05,6900.619,2001-04-01
Brazil,BRA,BRL,3.6,2.34,1.54,3177.94,7467.019,2002-04-01
Brazil,BRA,BRL,4.55,3.07,1.48,2856.026,8340.596,2003-04-01
Canada,CAN,CAD,5.41,1.0029,5.39,52744.004,52710.498,2013-01-01
Canada,CAN,CAD,6.77,1.2718,5.32,52078.515,65300.047,2022-01-01
Canada,CAN,CAD,6.77,1.2741,5.31,43306.635,58080.81,2021-07-01
Canada,CAN,CAD,6.77,1.2803,5.29,43306.635,58080.81,2021-01-01
Canada,CAN,CAD,5.53,1.05125,5.26,52744.004,52710.498,2013-07-01
Canada,CAN,CAD,6.55,1.2459,5.26,45191.993,58656.308,2018-01-01
Canada,CAN,CAD,5.64,1.07405,5.25,52708.61,54297.108,2014-07-01
Canada,CAN,CAD,6.77,1.28915,5.25,52078.515,65300.047,2022-07-01
Canada,CAN,CAD,6.77,1.30655,5.18,46403.986,61568.501,2020-01-14
Canada,CAN,CAD,6.77,1.31305,5.16,46625.859,60418.624,2019-07-09
Canada,CAN,CAD,6.77,1.3314,5.08,46625.859,60418.624,2019-01-01
Canada,CAN,CAD,6.88,1.3552,5.08,46403.986,61568.501,2020-07-01
Canada,CAN,CAD,6.65,1.31235,5.07,45191.993,58656.308,2018-07-01
Canada,CAN,CAD,5.12,1.01945,5.02,52285.937,51724.29,2012-07-01
Canada,CAN,CAD,5.54,1.1051,5.01,52708.61,54297.108,2014-01-01
Canada,CAN,CAD,4.73,0.94585,5,47627.345,49061.535,2011-07-01
Canada,CAN,CAD,5.97,1.2823,4.66,42382.635,56183.063,2017-07-01
Canada,CAN,CAD,5.7,1.22855,4.64,51020.843,56365.13,2015-01-01
Canada,CAN,CAD,4.73,1.02095,4.63,52285.937,51724.29,2012-01-01
Canada,CAN,CAD,6,1.303,4.6,43626.47,55788.928,2016-07-01
Canada,CAN,CAD,5.85,1.2897,4.54,51020.843,56365.13,2015-07-01
Canada,CAN,CAD,5.98,1.326,4.51,42382.635,56183.063,2017-01-01
Canada,CAN,CAD,5.84,1.4092,4.14,43626.47,55788.928,2016-01-01
Canada,CAN,CAD,4.09,1.00355,4.08,44716.985,48028.082,2008-06-01
Canada,CAN,CAD,4.17,1.04235,4,40990.625,46792.249,2010-07-01
Canada,CAN,CAD,4.12,1.0368,3.97,40990.625,46792.249,2010-01-01
Canada,CAN,CAD,3.88,1.05345,3.68,40558.897,46007.771,2007-06-01
Canada,CAN,CAD,3.89,1.16085,3.35,46773.837,49911.75,2009-07-01
Canada,CAN,CAD,3.52,1.12045,3.14,36439.62,44143.143,2006-05-01
Canada,CAN,CAD,3.63,1.17485,3.09,40558.897,46007.771,2007-01-01
Canada,CAN,CAD,3.52,1.1704,3.01,36439.62,44143.143,2006-01-01
Canada,CAN,CAD,3.28,1.2494,2.63,32176.593,41870.809,2005-06-01
Canada,CAN,CAD,3.19,1.37,2.33,28338.745,39702.994,2004-05-01
Canada,CAN,CAD,3.2,1.45,2.21,24279.186,38126.646,2003-04-01
Canada,CAN,CAD,3.33,1.56,2.13,24296.721,36090.206,2001-04-01
Canada,CAN,CAD,3.33,1.57,2.12,23859.714,36954.878,2002-04-01
Canada,CAN,CAD,2.85,1.47,1.94,22340.553,33191.468,2000-04-01
Chile,CHL,CLP,2050,471.75,4.35,15442.446,7512621.491,2013-01-01
Chile,CHL,CLP,2600,605.935,4.29,14996.687,9730625.299,2018-01-01
Chile,CHL,CLP,2050,493.05,4.16,14729.12,7123996.472,2012-07-01
Chile,CHL,CLP,2940,719.425,4.09,12976.517,10279553.649,2021-01-01
Chile,CHL,CLP,2050,506.05,4.05,14729.12,7123996.472,2012-01-01
Chile,CHL,CLP,2640,651.73,4.05,14996.687,9730625.299,2018-07-01
Chile,CHL,CLP,1850,462.75,4,12922.145,6593513.897,2011-07-01
Chile,CHL,CLP,2000,508.155,3.94,15442.446,7512621.491,2013-07-01
Chile,CHL,CLP,2990,759.285,3.94,12976.517,10279553.649,2021-07-01
Chile,CHL,CLP,2640,678.99,3.89,15746.562,10097023.364,2019-01-01
Chile,CHL,CLP,3100,798.6,3.88,16069.808,12198055.496,2022-01-01
Chile,CHL,CLP,2550,663.355,3.84,13720.687,9288070.431,2017-07-01
Chile,CHL,CLP,2640,689.75,3.83,15746.562,10097023.364,2019-07-09
Chile,CHL,CLP,2100,564.14,3.72,15740.558,7796468.741,2014-07-01
Chile,CHL,CLP,2000,541.95,3.69,15740.558,7796468.741,2014-01-01
Chile,CHL,CLP,3400,928.435,3.66,16069.808,12198055.496,2022-07-01
Chile,CHL,CLP,2450,672.805,3.64,13720.687,9288070.431,2017-01-01
Chile,CHL,CLP,2300,651.12,3.53,13493.328,8825637.021,2016-07-01
Chile,CHL,CLP,2740,787.7,3.48,14572.234,10247923.779,2020-07-01
Chile,CHL,CLP,2640,772.74,3.42,14572.234,10247923.779,2020-01-14
Chile,CHL,CLP,2100,627.485,3.35,14581.434,8316848.828,2015-01-01
Chile,CHL,CLP,1750,523.65,3.34,10378.663,5808047.124,2010-07-01
Chile,CHL,CLP,2100,642.45,3.27,14581.434,8316848.828,2015-07-01
Chile,CHL,CLP,1750,548.55,3.19,10934.023,5712598.743,2009-07-01
Chile,CHL,CLP,1600,503.1,3.18,10378.663,5808047.124,2010-01-01
Chile,CHL,CLP,1550,494.65,3.13,10676.726,5578242.103,2008-06-01
Chile,CHL,CLP,1670,540.15,3.09,9635.545,5109488.49,2007-01-01
Chile,CHL,CLP,1560,522.75,2.98,7751.049,4338785.521,2006-01-01
Chile,CHL,CLP,1565,526.75,2.97,9635.545,5109488.49,2007-06-01
Chile,CHL,CLP,1560,529.95,2.94,7751.049,4338785.521,2006-05-01
Chile,CHL,CLP,2100,715.215,2.94,13493.328,8825637.021,2016-01-01
Chile,CHL,CLP,1500,592.45,2.53,6339.739,3864255.578,2005-06-01
Chile,CHL,CLP,1260,514,2.45,5130.835,2610470.719,2000-04-01
Chile,CHL,CLP,1400,641,2.18,4903.621,3390351.309,2004-05-01
Chile,CHL,CLP,1400,655,2.14,4720.853,2997450.773,2002-04-01
Chile,CHL,CLP,1260,601,2.1,5253.388,2834154.48,2001-04-01
Chile,CHL,CLP,1400,716,1.96,4577.925,3153900.512,2003-04-01
China,CHN,CNY,24.4,6.36535,3.83,12358.797,79700.849,2022-01-01
China,CHN,CNY,24,6.74735,3.56,12358.797,79700.849,2022-07-01
China,CHN,CNY,22.4,6.4751,3.46,10525.001,72630.4,2021-01-01
China,CHN,CNY,22.4,6.4797,3.46,10525.001,72630.4,2021-07-01
China,CHN,CNY,20.4,6.432,3.17,8760.259,59208.402,2018-01-01
China,CHN,CNY,21.5,6.885,3.12,10170.061,70259.02,2020-01-14
China,CHN,CNY,20.5,6.622,3.1,8760.259,59208.402,2018-07-01
China,CHN,CNY,21.7,7.0035,3.1,10170.061,70259.02,2020-07-01
China,CHN,CNY,20.9,6.8497,3.05,9848.949,65160.648,2019-01-01
China,CHN,CNY,21,6.8846,3.05,9848.949,65160.648,2019-07-09
China,CHN,CNY,19.8,6.7875,2.92,8063.446,53578.237,2017-07-01
China,CHN,CNY,19.6,6.9266,2.83,8063.446,53578.237,2017-01-01
China,CHN,CNY,18.6,6.678,2.79,8034.287,50033.522,2016-07-01
China,CHN,CNY,17.2,6.2115,2.77,7645.875,46971.794,2015-01-01
China,CHN,CNY,16.6,6.0513,2.74,7039.574,43616.026,2014-01-01
China,CHN,CNY,17,6.2092,2.74,7645.875,46971.794,2015-07-01
China,CHN,CNY,16.9,6.1983,2.73,7039.574,43616.026,2014-07-01
China,CHN,CNY,17.6,6.5582,2.68,8034.287,50033.522,2016-01-01
China,CHN,CNY,16,6.1341,2.61,6282.709,39658.032,2013-07-01
China,CHN,CNY,16,6.2204,2.57,6282.709,39658.032,2013-01-01
China,CHN,CNY,15.65,6.3885,2.45,5553.242,35882.275,2012-07-01
China,CHN,CNY,15.4,6.3155,2.44,5553.242,35882.275,2012-01-01
China,CHN,CNY,14.65,6.445,2.27,4499.803,30464.789,2011-07-01
China,CHN,CNY,13.2,6.7769,1.95,3813.408,26050.976,2010-07-01
China,CHN,CNY,12.5,6.834,1.83,2691.048,20472.372,2008-06-01
China,CHN,CNY,12.5,6.8327,1.83,3446.695,23950.51,2009-07-01
China,CHN,CNY,12.5,6.8272,1.83,3813.408,26050.976,2010-01-01
China,CHN,CNY,11,7.6047,1.45,2095.239,16706.037,2007-06-01
China,CHN,CNY,11,7.7743,1.41,2095.239,16706.037,2007-01-01
China,CHN,CNY,10.5,8.026,1.31,1751.368,14351.735,2006-05-01
China,CHN,CNY,10.5,8.0641,1.3,1751.368,14351.735,2006-01-01
China,CHN,CNY,10.5,8.28,1.27,1044.958,8649.295,2002-04-01
China,CHN,CNY,10.5,8.2764,1.27,1499.712,12413.115,2005-06-01
China,CHN,CNY,10.4,8.28,1.26,1282.21,10612.853,2004-05-01
China,CHN,CNY,9.9,8.28,1.2,865.236,7162.571,2000-04-01
China,CHN,CNY,9.9,8.28,1.2,951.163,7874.12,2001-04-01
China,CHN,CNY,9.9,8.28,1.2,1141.14,9445.22,2003-04-01
Colombia,COL,COP,8600,1773.175,4.85,8237.293,14810749.607,2013-01-01
Colombia,COL,COP,8600,1804.475,4.77,7518.304,13893951.476,2012-07-01
Colombia,COL,COP,8400,1770.5,4.74,6498.585,12340797.452,2011-07-01
Colombia,COL,COP,8600,1847.65,4.65,8409.688,15716824.289,2014-07-01
Colombia,COL,COP,8400,1852.15,4.54,7518.304,13893951.476,2012-01-01
Colombia,COL,COP,8600,1921,4.48,8237.293,14810749.607,2013-07-01
Colombia,COL,COP,8200,1868.45,4.39,5330.795,11501714.225,2010-07-01
Colombia,COL,COP,8600,1982.795,4.34,8409.688,15716824.289,2014-01-01
Colombia,COL,COP,11900,2874.07,4.14,6577.287,19411356.581,2018-07-01
Colombia,COL,COP,8200,2095.6,3.91,5330.795,11501714.225,2010-01-01
Colombia,COL,COP,7000,1798.65,3.89,4834.427,10045024.887,2008-06-01
Colombia,COL,COP,10900,2844.12,3.83,6577.287,19411356.581,2018-01-01
Colombia,COL,COP,12950,3460.5,3.74,5368.319,19826681.36,2021-01-01
Colombia,COL,COP,11900,3191.5,3.73,6923.64,20468748.983,2019-01-01
Colombia,COL,COP,11900,3227,3.69,6923.64,20468748.983,2019-07-09
Colombia,COL,COP,11900,3287.625,3.62,6540.141,21460743.995,2020-01-14
Colombia,COL,COP,6900,1956,3.53,3836.672,9049154.845,2007-06-01
Colombia,COL,COP,14950,4295.1,3.48,6156.137,23050079.748,2022-07-01
Colombia,COL,COP,12950,3842.11,3.37,5368.319,19826681.36,2021-07-01
Colombia,COL,COP,7000,2095.6,3.34,5622.109,11048217.466,2009-07-01
Colombia,COL,COP,7900,2364.98,3.34,8312.056,16633297.73,2015-01-01
Colombia,COL,COP,9900,2994.625,3.31,6037.133,18445010.899,2017-01-01
Colombia,COL,COP,11900,3617.01,3.29,6540.141,21460743.995,2020-07-01
Colombia,COL,COP,12950,3941.995,3.29,6156.137,23050079.748,2022-01-01
Colombia,COL,COP,9900,3052.16,3.24,6037.133,18445010.899,2017-07-01
Colombia,COL,COP,6900,2239.325,3.08,3836.672,9049154.845,2007-01-01
Colombia,COL,COP,8900,2929,3.04,6337.03,17374741.379,2016-07-01
Colombia,COL,COP,7900,2708.9,2.92,8312.056,16633297.73,2015-07-01
Colombia,COL,COP,6500,2327.7,2.79,2826.048,7427895.07,2005-06-01
Colombia,COL,COP,6500,2503.6,2.6,3493.986,8110001.666,2006-05-01
Colombia,COL,COP,7900,3253.9,2.43,6337.03,17374741.379,2016-01-01
Colombia,COL,COP,6500,2769.83,2.35,2312.603,6654616.761,2004-05-01
Costa Rica,CRI,CRC,2200,500.83,4.39,10107.452,5083072.737,2013-01-01
Costa Rica,CRI,CRC,2150,498.675,4.31,10107.452,5083072.737,2013-07-01
Costa Rica,CRI,CRC,2150,501.92,4.28,10764.529,5379816.051,2014-01-01
Costa Rica,CRI,CRC,2250,546.39,4.12,11635.197,6219817.672,2016-07-01
Costa Rica,CRI,CRC,2350,569.965,4.12,12691.126,7454064.392,2020-01-14
Costa Rica,CRI,CRC,2650,642.585,4.12,12408.353,7703715.473,2022-01-01
Costa Rica,CRI,CRC,2050,504.305,4.07,8268.859,4348350.66,2011-07-01
Costa Rica,CRI,CRC,2250,554.33,4.06,11986.918,6529710.506,2017-01-01
Costa Rica,CRI,CRC,2350,581.825,4.04,12691.126,7454064.392,2020-07-01
Costa Rica,CRI,CRC,2150,533.3,4.03,10853.638,5842596.581,2015-07-01
Costa Rica,CRI,CRC,2290,568.53,4.03,12185.259,6915180.148,2018-01-01
Costa Rica,CRI,CRC,2290,567.8,4.03,12185.259,6915180.148,2018-07-01
Costa Rica,CRI,CRC,2050,509.54,4.02,9270.571,4687846.106,2012-01-01
Costa Rica,CRI,CRC,2150,535.25,4.02,11635.197,6219817.672,2016-01-01
Costa Rica,CRI,CRC,2150,536.09,4.01,10853.638,5842596.581,2015-01-01
